station,sample,split,timestamp,value,hasrain,text
USW00012894,9,input,2011-06-10 02:53:00,25.6,False,"The following events were reported: Thunderstorm Wind. These occurred near station USW00012894, approximately 40.9608 km away, between 2011-06-15 18:30:00 and 2011-06-15 19:00:00.Thankfully, no injuries or fatalities were reported. The events caused property damage valued at 40000.0 and crop damage of 0.0. Episode Narrative: A surface boundary north of the area triggered a cluster of strong and severe thunderstorms which moved south and swept across Lake Okeechobee and across the southwest coast into the Gulf of Mexico. More than 30,000 people were out of power in the area due to the storm. Cars were also flipped and numerous trees, power lines, and traffic signals were downed.||Damage from the storms was estimated at $40,000. A surface boundary north of the area triggered a cluster of strong and severe thunderstorms which moved south and swept across Lake Okeechobee and across the southwest coast into the Gulf of Mexico. Event Narrative: Numerous reports of tree branches and trees were blown down across the Naples, Golden Gate Estates, and Immokalee areas. Power lines reported down throughout Naples metro. Rainfall amounts between 2.5 and 4 inches have also been reported. A wind gust of 51 knots was measured at Golden Gate fire station 71. A wind gust of 52 knots was measured at Golden Gate fire station 70. A high wind gust was measured on roof of collier county emergency operations center. The approximate height of instrument is 60 feet above ground. Surface winds were likely in 70-80 mph range.||Damage to the property at the EOC was limited to a light pole falling and crashing through a fence. A wind gust of 50 knots was measured at the Hamilton Harbor yacht club in Naples. One and a half to two feet in diameter pines trees were reported down in the Immokalee area. Trees were also blown down and onto trailers and a car causing damage. Winds were estimated at 60-70 mph winds with 2 inch branches broken off many trees."
USW00012894,9,input,2011-06-10 03:53:00,24.4,False,"The following events were reported: Thunderstorm Wind. These occurred near station USW00012894, approximately 40.9608 km away, between 2011-06-15 18:30:00 and 2011-06-15 19:00:00.Thankfully, no injuries or fatalities were reported. The events caused property damage valued at 40000.0 and crop damage of 0.0. Episode Narrative: A surface boundary north of the area triggered a cluster of strong and severe thunderstorms which moved south and swept across Lake Okeechobee and across the southwest coast into the Gulf of Mexico. More than 30,000 people were out of power in the area due to the storm. Cars were also flipped and numerous trees, power lines, and traffic signals were downed.||Damage from the storms was estimated at $40,000. A surface boundary north of the area triggered a cluster of strong and severe thunderstorms which moved south and swept across Lake Okeechobee and across the southwest coast into the Gulf of Mexico. Event Narrative: Numerous reports of tree branches and trees were blown down across the Naples, Golden Gate Estates, and Immokalee areas. Power lines reported down throughout Naples metro. Rainfall amounts between 2.5 and 4 inches have also been reported. A wind gust of 51 knots was measured at Golden Gate fire station 71. A wind gust of 52 knots was measured at Golden Gate fire station 70. A high wind gust was measured on roof of collier county emergency operations center. The approximate height of instrument is 60 feet above ground. Surface winds were likely in 70-80 mph range.||Damage to the property at the EOC was limited to a light pole falling and crashing through a fence. A wind gust of 50 knots was measured at the Hamilton Harbor yacht club in Naples. One and a half to two feet in diameter pines trees were reported down in the Immokalee area. Trees were also blown down and onto trailers and a car causing damage. Winds were estimated at 60-70 mph winds with 2 inch branches broken off many trees."
USW00012894,9,input,2011-06-10 04:53:00,23.9,False,"The following events were reported: Thunderstorm Wind. These occurred near station USW00012894, approximately 40.9608 km away, between 2011-06-15 18:30:00 and 2011-06-15 19:00:00.Thankfully, no injuries or fatalities were reported. The events caused property damage valued at 40000.0 and crop damage of 0.0. Episode Narrative: A surface boundary north of the area triggered a cluster of strong and severe thunderstorms which moved south and swept across Lake Okeechobee and across the southwest coast into the Gulf of Mexico. More than 30,000 people were out of power in the area due to the storm. Cars were also flipped and numerous trees, power lines, and traffic signals were downed.||Damage from the storms was estimated at $40,000. A surface boundary north of the area triggered a cluster of strong and severe thunderstorms which moved south and swept across Lake Okeechobee and across the southwest coast into the Gulf of Mexico. Event Narrative: Numerous reports of tree branches and trees were blown down across the Naples, Golden Gate Estates, and Immokalee areas. Power lines reported down throughout Naples metro. Rainfall amounts between 2.5 and 4 inches have also been reported. A wind gust of 51 knots was measured at Golden Gate fire station 71. A wind gust of 52 knots was measured at Golden Gate fire station 70. A high wind gust was measured on roof of collier county emergency operations center. The approximate height of instrument is 60 feet above ground. Surface winds were likely in 70-80 mph range.||Damage to the property at the EOC was limited to a light pole falling and crashing through a fence. A wind gust of 50 knots was measured at the Hamilton Harbor yacht club in Naples. One and a half to two feet in diameter pines trees were reported down in the Immokalee area. Trees were also blown down and onto trailers and a car causing damage. Winds were estimated at 60-70 mph winds with 2 inch branches broken off many trees."
USW00012894,9,input,2011-06-10 05:53:00,23.3,False,"The following events were reported: Thunderstorm Wind. These occurred near station USW00012894, approximately 40.9608 km away, between 2011-06-15 18:30:00 and 2011-06-15 19:00:00.Thankfully, no injuries or fatalities were reported. The events caused property damage valued at 40000.0 and crop damage of 0.0. Episode Narrative: A surface boundary north of the area triggered a cluster of strong and severe thunderstorms which moved south and swept across Lake Okeechobee and across the southwest coast into the Gulf of Mexico. More than 30,000 people were out of power in the area due to the storm. Cars were also flipped and numerous trees, power lines, and traffic signals were downed.||Damage from the storms was estimated at $40,000. A surface boundary north of the area triggered a cluster of strong and severe thunderstorms which moved south and swept across Lake Okeechobee and across the southwest coast into the Gulf of Mexico. Event Narrative: Numerous reports of tree branches and trees were blown down across the Naples, Golden Gate Estates, and Immokalee areas. Power lines reported down throughout Naples metro. Rainfall amounts between 2.5 and 4 inches have also been reported. A wind gust of 51 knots was measured at Golden Gate fire station 71. A wind gust of 52 knots was measured at Golden Gate fire station 70. A high wind gust was measured on roof of collier county emergency operations center. The approximate height of instrument is 60 feet above ground. Surface winds were likely in 70-80 mph range.||Damage to the property at the EOC was limited to a light pole falling and crashing through a fence. A wind gust of 50 knots was measured at the Hamilton Harbor yacht club in Naples. One and a half to two feet in diameter pines trees were reported down in the Immokalee area. Trees were also blown down and onto trailers and a car causing damage. Winds were estimated at 60-70 mph winds with 2 inch branches broken off many trees."
USW00012894,9,input,2011-06-10 06:53:00,23.3,False,"The following events were reported: Thunderstorm Wind. These occurred near station USW00012894, approximately 40.9608 km away, between 2011-06-15 18:30:00 and 2011-06-15 19:00:00.Thankfully, no injuries or fatalities were reported. The events caused property damage valued at 40000.0 and crop damage of 0.0. Episode Narrative: A surface boundary north of the area triggered a cluster of strong and severe thunderstorms which moved south and swept across Lake Okeechobee and across the southwest coast into the Gulf of Mexico. More than 30,000 people were out of power in the area due to the storm. Cars were also flipped and numerous trees, power lines, and traffic signals were downed.||Damage from the storms was estimated at $40,000. A surface boundary north of the area triggered a cluster of strong and severe thunderstorms which moved south and swept across Lake Okeechobee and across the southwest coast into the Gulf of Mexico. Event Narrative: Numerous reports of tree branches and trees were blown down across the Naples, Golden Gate Estates, and Immokalee areas. Power lines reported down throughout Naples metro. Rainfall amounts between 2.5 and 4 inches have also been reported. A wind gust of 51 knots was measured at Golden Gate fire station 71. A wind gust of 52 knots was measured at Golden Gate fire station 70. A high wind gust was measured on roof of collier county emergency operations center. The approximate height of instrument is 60 feet above ground. Surface winds were likely in 70-80 mph range.||Damage to the property at the EOC was limited to a light pole falling and crashing through a fence. A wind gust of 50 knots was measured at the Hamilton Harbor yacht club in Naples. One and a half to two feet in diameter pines trees were reported down in the Immokalee area. Trees were also blown down and onto trailers and a car causing damage. Winds were estimated at 60-70 mph winds with 2 inch branches broken off many trees."
USW00012894,9,input,2011-06-10 07:53:00,23.3,False,"The following events were reported: Thunderstorm Wind. These occurred near station USW00012894, approximately 40.9608 km away, between 2011-06-15 18:30:00 and 2011-06-15 19:00:00.Thankfully, no injuries or fatalities were reported. The events caused property damage valued at 40000.0 and crop damage of 0.0. Episode Narrative: A surface boundary north of the area triggered a cluster of strong and severe thunderstorms which moved south and swept across Lake Okeechobee and across the southwest coast into the Gulf of Mexico. More than 30,000 people were out of power in the area due to the storm. Cars were also flipped and numerous trees, power lines, and traffic signals were downed.||Damage from the storms was estimated at $40,000. A surface boundary north of the area triggered a cluster of strong and severe thunderstorms which moved south and swept across Lake Okeechobee and across the southwest coast into the Gulf of Mexico. Event Narrative: Numerous reports of tree branches and trees were blown down across the Naples, Golden Gate Estates, and Immokalee areas. Power lines reported down throughout Naples metro. Rainfall amounts between 2.5 and 4 inches have also been reported. A wind gust of 51 knots was measured at Golden Gate fire station 71. A wind gust of 52 knots was measured at Golden Gate fire station 70. A high wind gust was measured on roof of collier county emergency operations center. The approximate height of instrument is 60 feet above ground. Surface winds were likely in 70-80 mph range.||Damage to the property at the EOC was limited to a light pole falling and crashing through a fence. A wind gust of 50 knots was measured at the Hamilton Harbor yacht club in Naples. One and a half to two feet in diameter pines trees were reported down in the Immokalee area. Trees were also blown down and onto trailers and a car causing damage. Winds were estimated at 60-70 mph winds with 2 inch branches broken off many trees."
USW00012894,9,input,2011-06-10 08:53:00,22.2,False,"The following events were reported: Thunderstorm Wind. These occurred near station USW00012894, approximately 40.9608 km away, between 2011-06-15 18:30:00 and 2011-06-15 19:00:00.Thankfully, no injuries or fatalities were reported. The events caused property damage valued at 40000.0 and crop damage of 0.0. Episode Narrative: A surface boundary north of the area triggered a cluster of strong and severe thunderstorms which moved south and swept across Lake Okeechobee and across the southwest coast into the Gulf of Mexico. More than 30,000 people were out of power in the area due to the storm. Cars were also flipped and numerous trees, power lines, and traffic signals were downed.||Damage from the storms was estimated at $40,000. A surface boundary north of the area triggered a cluster of strong and severe thunderstorms which moved south and swept across Lake Okeechobee and across the southwest coast into the Gulf of Mexico. Event Narrative: Numerous reports of tree branches and trees were blown down across the Naples, Golden Gate Estates, and Immokalee areas. Power lines reported down throughout Naples metro. Rainfall amounts between 2.5 and 4 inches have also been reported. A wind gust of 51 knots was measured at Golden Gate fire station 71. A wind gust of 52 knots was measured at Golden Gate fire station 70. A high wind gust was measured on roof of collier county emergency operations center. The approximate height of instrument is 60 feet above ground. Surface winds were likely in 70-80 mph range.||Damage to the property at the EOC was limited to a light pole falling and crashing through a fence. A wind gust of 50 knots was measured at the Hamilton Harbor yacht club in Naples. One and a half to two feet in diameter pines trees were reported down in the Immokalee area. Trees were also blown down and onto trailers and a car causing damage. Winds were estimated at 60-70 mph winds with 2 inch branches broken off many trees."
USW00012894,9,input,2011-06-10 09:53:00,21.1,False,"The following events were reported: Thunderstorm Wind. These occurred near station USW00012894, approximately 40.9608 km away, between 2011-06-15 18:30:00 and 2011-06-15 19:00:00.Thankfully, no injuries or fatalities were reported. The events caused property damage valued at 40000.0 and crop damage of 0.0. Episode Narrative: A surface boundary north of the area triggered a cluster of strong and severe thunderstorms which moved south and swept across Lake Okeechobee and across the southwest coast into the Gulf of Mexico. More than 30,000 people were out of power in the area due to the storm. Cars were also flipped and numerous trees, power lines, and traffic signals were downed.||Damage from the storms was estimated at $40,000. A surface boundary north of the area triggered a cluster of strong and severe thunderstorms which moved south and swept across Lake Okeechobee and across the southwest coast into the Gulf of Mexico. Event Narrative: Numerous reports of tree branches and trees were blown down across the Naples, Golden Gate Estates, and Immokalee areas. Power lines reported down throughout Naples metro. Rainfall amounts between 2.5 and 4 inches have also been reported. A wind gust of 51 knots was measured at Golden Gate fire station 71. A wind gust of 52 knots was measured at Golden Gate fire station 70. A high wind gust was measured on roof of collier county emergency operations center. The approximate height of instrument is 60 feet above ground. Surface winds were likely in 70-80 mph range.||Damage to the property at the EOC was limited to a light pole falling and crashing through a fence. A wind gust of 50 knots was measured at the Hamilton Harbor yacht club in Naples. One and a half to two feet in diameter pines trees were reported down in the Immokalee area. Trees were also blown down and onto trailers and a car causing damage. Winds were estimated at 60-70 mph winds with 2 inch branches broken off many trees."
USW00012894,9,input,2011-06-10 10:53:00,21.1,False,"The following events were reported: Thunderstorm Wind. These occurred near station USW00012894, approximately 40.9608 km away, between 2011-06-15 18:30:00 and 2011-06-15 19:00:00.Thankfully, no injuries or fatalities were reported. The events caused property damage valued at 40000.0 and crop damage of 0.0. Episode Narrative: A surface boundary north of the area triggered a cluster of strong and severe thunderstorms which moved south and swept across Lake Okeechobee and across the southwest coast into the Gulf of Mexico. More than 30,000 people were out of power in the area due to the storm. Cars were also flipped and numerous trees, power lines, and traffic signals were downed.||Damage from the storms was estimated at $40,000. A surface boundary north of the area triggered a cluster of strong and severe thunderstorms which moved south and swept across Lake Okeechobee and across the southwest coast into the Gulf of Mexico. Event Narrative: Numerous reports of tree branches and trees were blown down across the Naples, Golden Gate Estates, and Immokalee areas. Power lines reported down throughout Naples metro. Rainfall amounts between 2.5 and 4 inches have also been reported. A wind gust of 51 knots was measured at Golden Gate fire station 71. A wind gust of 52 knots was measured at Golden Gate fire station 70. A high wind gust was measured on roof of collier county emergency operations center. The approximate height of instrument is 60 feet above ground. Surface winds were likely in 70-80 mph range.||Damage to the property at the EOC was limited to a light pole falling and crashing through a fence. A wind gust of 50 knots was measured at the Hamilton Harbor yacht club in Naples. One and a half to two feet in diameter pines trees were reported down in the Immokalee area. Trees were also blown down and onto trailers and a car causing damage. Winds were estimated at 60-70 mph winds with 2 inch branches broken off many trees."
USW00012894,9,input,2011-06-10 11:53:00,22.2,False,"The following events were reported: Thunderstorm Wind. These occurred near station USW00012894, approximately 40.9608 km away, between 2011-06-15 18:30:00 and 2011-06-15 19:00:00.Thankfully, no injuries or fatalities were reported. The events caused property damage valued at 40000.0 and crop damage of 0.0. Episode Narrative: A surface boundary north of the area triggered a cluster of strong and severe thunderstorms which moved south and swept across Lake Okeechobee and across the southwest coast into the Gulf of Mexico. More than 30,000 people were out of power in the area due to the storm. Cars were also flipped and numerous trees, power lines, and traffic signals were downed.||Damage from the storms was estimated at $40,000. A surface boundary north of the area triggered a cluster of strong and severe thunderstorms which moved south and swept across Lake Okeechobee and across the southwest coast into the Gulf of Mexico. Event Narrative: Numerous reports of tree branches and trees were blown down across the Naples, Golden Gate Estates, and Immokalee areas. Power lines reported down throughout Naples metro. Rainfall amounts between 2.5 and 4 inches have also been reported. A wind gust of 51 knots was measured at Golden Gate fire station 71. A wind gust of 52 knots was measured at Golden Gate fire station 70. A high wind gust was measured on roof of collier county emergency operations center. The approximate height of instrument is 60 feet above ground. Surface winds were likely in 70-80 mph range.||Damage to the property at the EOC was limited to a light pole falling and crashing through a fence. A wind gust of 50 knots was measured at the Hamilton Harbor yacht club in Naples. One and a half to two feet in diameter pines trees were reported down in the Immokalee area. Trees were also blown down and onto trailers and a car causing damage. Winds were estimated at 60-70 mph winds with 2 inch branches broken off many trees."
USW00012894,9,input,2011-06-10 12:53:00,25.0,False,"The following events were reported: Thunderstorm Wind. These occurred near station USW00012894, approximately 40.9608 km away, between 2011-06-15 18:30:00 and 2011-06-15 19:00:00.Thankfully, no injuries or fatalities were reported. The events caused property damage valued at 40000.0 and crop damage of 0.0. Episode Narrative: A surface boundary north of the area triggered a cluster of strong and severe thunderstorms which moved south and swept across Lake Okeechobee and across the southwest coast into the Gulf of Mexico. More than 30,000 people were out of power in the area due to the storm. Cars were also flipped and numerous trees, power lines, and traffic signals were downed.||Damage from the storms was estimated at $40,000. A surface boundary north of the area triggered a cluster of strong and severe thunderstorms which moved south and swept across Lake Okeechobee and across the southwest coast into the Gulf of Mexico. Event Narrative: Numerous reports of tree branches and trees were blown down across the Naples, Golden Gate Estates, and Immokalee areas. Power lines reported down throughout Naples metro. Rainfall amounts between 2.5 and 4 inches have also been reported. A wind gust of 51 knots was measured at Golden Gate fire station 71. A wind gust of 52 knots was measured at Golden Gate fire station 70. A high wind gust was measured on roof of collier county emergency operations center. The approximate height of instrument is 60 feet above ground. Surface winds were likely in 70-80 mph range.||Damage to the property at the EOC was limited to a light pole falling and crashing through a fence. A wind gust of 50 knots was measured at the Hamilton Harbor yacht club in Naples. One and a half to two feet in diameter pines trees were reported down in the Immokalee area. Trees were also blown down and onto trailers and a car causing damage. Winds were estimated at 60-70 mph winds with 2 inch branches broken off many trees."
USW00012894,9,input,2011-06-10 13:53:00,27.8,False,"The following events were reported: Thunderstorm Wind. These occurred near station USW00012894, approximately 40.9608 km away, between 2011-06-15 18:30:00 and 2011-06-15 19:00:00.Thankfully, no injuries or fatalities were reported. The events caused property damage valued at 40000.0 and crop damage of 0.0. Episode Narrative: A surface boundary north of the area triggered a cluster of strong and severe thunderstorms which moved south and swept across Lake Okeechobee and across the southwest coast into the Gulf of Mexico. More than 30,000 people were out of power in the area due to the storm. Cars were also flipped and numerous trees, power lines, and traffic signals were downed.||Damage from the storms was estimated at $40,000. A surface boundary north of the area triggered a cluster of strong and severe thunderstorms which moved south and swept across Lake Okeechobee and across the southwest coast into the Gulf of Mexico. Event Narrative: Numerous reports of tree branches and trees were blown down across the Naples, Golden Gate Estates, and Immokalee areas. Power lines reported down throughout Naples metro. Rainfall amounts between 2.5 and 4 inches have also been reported. A wind gust of 51 knots was measured at Golden Gate fire station 71. A wind gust of 52 knots was measured at Golden Gate fire station 70. A high wind gust was measured on roof of collier county emergency operations center. The approximate height of instrument is 60 feet above ground. Surface winds were likely in 70-80 mph range.||Damage to the property at the EOC was limited to a light pole falling and crashing through a fence. A wind gust of 50 knots was measured at the Hamilton Harbor yacht club in Naples. One and a half to two feet in diameter pines trees were reported down in the Immokalee area. Trees were also blown down and onto trailers and a car causing damage. Winds were estimated at 60-70 mph winds with 2 inch branches broken off many trees."
USW00012894,9,input,2011-06-10 14:53:00,30.0,False,"The following events were reported: Thunderstorm Wind. These occurred near station USW00012894, approximately 40.9608 km away, between 2011-06-15 18:30:00 and 2011-06-15 19:00:00.Thankfully, no injuries or fatalities were reported. The events caused property damage valued at 40000.0 and crop damage of 0.0. Episode Narrative: A surface boundary north of the area triggered a cluster of strong and severe thunderstorms which moved south and swept across Lake Okeechobee and across the southwest coast into the Gulf of Mexico. More than 30,000 people were out of power in the area due to the storm. Cars were also flipped and numerous trees, power lines, and traffic signals were downed.||Damage from the storms was estimated at $40,000. A surface boundary north of the area triggered a cluster of strong and severe thunderstorms which moved south and swept across Lake Okeechobee and across the southwest coast into the Gulf of Mexico. Event Narrative: Numerous reports of tree branches and trees were blown down across the Naples, Golden Gate Estates, and Immokalee areas. Power lines reported down throughout Naples metro. Rainfall amounts between 2.5 and 4 inches have also been reported. A wind gust of 51 knots was measured at Golden Gate fire station 71. A wind gust of 52 knots was measured at Golden Gate fire station 70. A high wind gust was measured on roof of collier county emergency operations center. The approximate height of instrument is 60 feet above ground. Surface winds were likely in 70-80 mph range.||Damage to the property at the EOC was limited to a light pole falling and crashing through a fence. A wind gust of 50 knots was measured at the Hamilton Harbor yacht club in Naples. One and a half to two feet in diameter pines trees were reported down in the Immokalee area. Trees were also blown down and onto trailers and a car causing damage. Winds were estimated at 60-70 mph winds with 2 inch branches broken off many trees."
USW00012894,9,input,2011-06-10 15:53:00,30.6,False,"The following events were reported: Thunderstorm Wind. These occurred near station USW00012894, approximately 40.9608 km away, between 2011-06-15 18:30:00 and 2011-06-15 19:00:00.Thankfully, no injuries or fatalities were reported. The events caused property damage valued at 40000.0 and crop damage of 0.0. Episode Narrative: A surface boundary north of the area triggered a cluster of strong and severe thunderstorms which moved south and swept across Lake Okeechobee and across the southwest coast into the Gulf of Mexico. More than 30,000 people were out of power in the area due to the storm. Cars were also flipped and numerous trees, power lines, and traffic signals were downed.||Damage from the storms was estimated at $40,000. A surface boundary north of the area triggered a cluster of strong and severe thunderstorms which moved south and swept across Lake Okeechobee and across the southwest coast into the Gulf of Mexico. Event Narrative: Numerous reports of tree branches and trees were blown down across the Naples, Golden Gate Estates, and Immokalee areas. Power lines reported down throughout Naples metro. Rainfall amounts between 2.5 and 4 inches have also been reported. A wind gust of 51 knots was measured at Golden Gate fire station 71. A wind gust of 52 knots was measured at Golden Gate fire station 70. A high wind gust was measured on roof of collier county emergency operations center. The approximate height of instrument is 60 feet above ground. Surface winds were likely in 70-80 mph range.||Damage to the property at the EOC was limited to a light pole falling and crashing through a fence. A wind gust of 50 knots was measured at the Hamilton Harbor yacht club in Naples. One and a half to two feet in diameter pines trees were reported down in the Immokalee area. Trees were also blown down and onto trailers and a car causing damage. Winds were estimated at 60-70 mph winds with 2 inch branches broken off many trees."
USW00012894,9,input,2011-06-10 16:53:00,32.2,False,"The following events were reported: Thunderstorm Wind. These occurred near station USW00012894, approximately 40.9608 km away, between 2011-06-15 18:30:00 and 2011-06-15 19:00:00.Thankfully, no injuries or fatalities were reported. The events caused property damage valued at 40000.0 and crop damage of 0.0. Episode Narrative: A surface boundary north of the area triggered a cluster of strong and severe thunderstorms which moved south and swept across Lake Okeechobee and across the southwest coast into the Gulf of Mexico. More than 30,000 people were out of power in the area due to the storm. Cars were also flipped and numerous trees, power lines, and traffic signals were downed.||Damage from the storms was estimated at $40,000. A surface boundary north of the area triggered a cluster of strong and severe thunderstorms which moved south and swept across Lake Okeechobee and across the southwest coast into the Gulf of Mexico. Event Narrative: Numerous reports of tree branches and trees were blown down across the Naples, Golden Gate Estates, and Immokalee areas. Power lines reported down throughout Naples metro. Rainfall amounts between 2.5 and 4 inches have also been reported. A wind gust of 51 knots was measured at Golden Gate fire station 71. A wind gust of 52 knots was measured at Golden Gate fire station 70. A high wind gust was measured on roof of collier county emergency operations center. The approximate height of instrument is 60 feet above ground. Surface winds were likely in 70-80 mph range.||Damage to the property at the EOC was limited to a light pole falling and crashing through a fence. A wind gust of 50 knots was measured at the Hamilton Harbor yacht club in Naples. One and a half to two feet in diameter pines trees were reported down in the Immokalee area. Trees were also blown down and onto trailers and a car causing damage. Winds were estimated at 60-70 mph winds with 2 inch branches broken off many trees."
USW00012894,9,input,2011-06-10 17:53:00,33.9,False,"The following events were reported: Thunderstorm Wind. These occurred near station USW00012894, approximately 40.9608 km away, between 2011-06-15 18:30:00 and 2011-06-15 19:00:00.Thankfully, no injuries or fatalities were reported. The events caused property damage valued at 40000.0 and crop damage of 0.0. Episode Narrative: A surface boundary north of the area triggered a cluster of strong and severe thunderstorms which moved south and swept across Lake Okeechobee and across the southwest coast into the Gulf of Mexico. More than 30,000 people were out of power in the area due to the storm. Cars were also flipped and numerous trees, power lines, and traffic signals were downed.||Damage from the storms was estimated at $40,000. A surface boundary north of the area triggered a cluster of strong and severe thunderstorms which moved south and swept across Lake Okeechobee and across the southwest coast into the Gulf of Mexico. Event Narrative: Numerous reports of tree branches and trees were blown down across the Naples, Golden Gate Estates, and Immokalee areas. Power lines reported down throughout Naples metro. Rainfall amounts between 2.5 and 4 inches have also been reported. A wind gust of 51 knots was measured at Golden Gate fire station 71. A wind gust of 52 knots was measured at Golden Gate fire station 70. A high wind gust was measured on roof of collier county emergency operations center. The approximate height of instrument is 60 feet above ground. Surface winds were likely in 70-80 mph range.||Damage to the property at the EOC was limited to a light pole falling and crashing through a fence. A wind gust of 50 knots was measured at the Hamilton Harbor yacht club in Naples. One and a half to two feet in diameter pines trees were reported down in the Immokalee area. Trees were also blown down and onto trailers and a car causing damage. Winds were estimated at 60-70 mph winds with 2 inch branches broken off many trees."
USW00012894,9,input,2011-06-10 18:53:00,34.4,False,"The following events were reported: Thunderstorm Wind. These occurred near station USW00012894, approximately 40.9608 km away, between 2011-06-15 18:30:00 and 2011-06-15 19:00:00.Thankfully, no injuries or fatalities were reported. The events caused property damage valued at 40000.0 and crop damage of 0.0. Episode Narrative: A surface boundary north of the area triggered a cluster of strong and severe thunderstorms which moved south and swept across Lake Okeechobee and across the southwest coast into the Gulf of Mexico. More than 30,000 people were out of power in the area due to the storm. Cars were also flipped and numerous trees, power lines, and traffic signals were downed.||Damage from the storms was estimated at $40,000. A surface boundary north of the area triggered a cluster of strong and severe thunderstorms which moved south and swept across Lake Okeechobee and across the southwest coast into the Gulf of Mexico. Event Narrative: Numerous reports of tree branches and trees were blown down across the Naples, Golden Gate Estates, and Immokalee areas. Power lines reported down throughout Naples metro. Rainfall amounts between 2.5 and 4 inches have also been reported. A wind gust of 51 knots was measured at Golden Gate fire station 71. A wind gust of 52 knots was measured at Golden Gate fire station 70. A high wind gust was measured on roof of collier county emergency operations center. The approximate height of instrument is 60 feet above ground. Surface winds were likely in 70-80 mph range.||Damage to the property at the EOC was limited to a light pole falling and crashing through a fence. A wind gust of 50 knots was measured at the Hamilton Harbor yacht club in Naples. One and a half to two feet in diameter pines trees were reported down in the Immokalee area. Trees were also blown down and onto trailers and a car causing damage. Winds were estimated at 60-70 mph winds with 2 inch branches broken off many trees."
USW00012894,9,input,2011-06-10 19:53:00,35.0,False,"The following events were reported: Thunderstorm Wind. These occurred near station USW00012894, approximately 40.9608 km away, between 2011-06-15 18:30:00 and 2011-06-15 19:00:00.Thankfully, no injuries or fatalities were reported. The events caused property damage valued at 40000.0 and crop damage of 0.0. Episode Narrative: A surface boundary north of the area triggered a cluster of strong and severe thunderstorms which moved south and swept across Lake Okeechobee and across the southwest coast into the Gulf of Mexico. More than 30,000 people were out of power in the area due to the storm. Cars were also flipped and numerous trees, power lines, and traffic signals were downed.||Damage from the storms was estimated at $40,000. A surface boundary north of the area triggered a cluster of strong and severe thunderstorms which moved south and swept across Lake Okeechobee and across the southwest coast into the Gulf of Mexico. Event Narrative: Numerous reports of tree branches and trees were blown down across the Naples, Golden Gate Estates, and Immokalee areas. Power lines reported down throughout Naples metro. Rainfall amounts between 2.5 and 4 inches have also been reported. A wind gust of 51 knots was measured at Golden Gate fire station 71. A wind gust of 52 knots was measured at Golden Gate fire station 70. A high wind gust was measured on roof of collier county emergency operations center. The approximate height of instrument is 60 feet above ground. Surface winds were likely in 70-80 mph range.||Damage to the property at the EOC was limited to a light pole falling and crashing through a fence. A wind gust of 50 knots was measured at the Hamilton Harbor yacht club in Naples. One and a half to two feet in diameter pines trees were reported down in the Immokalee area. Trees were also blown down and onto trailers and a car causing damage. Winds were estimated at 60-70 mph winds with 2 inch branches broken off many trees."
USW00012894,9,input,2011-06-10 20:53:00,33.3,False,"The following events were reported: Thunderstorm Wind. These occurred near station USW00012894, approximately 40.9608 km away, between 2011-06-15 18:30:00 and 2011-06-15 19:00:00.Thankfully, no injuries or fatalities were reported. The events caused property damage valued at 40000.0 and crop damage of 0.0. Episode Narrative: A surface boundary north of the area triggered a cluster of strong and severe thunderstorms which moved south and swept across Lake Okeechobee and across the southwest coast into the Gulf of Mexico. More than 30,000 people were out of power in the area due to the storm. Cars were also flipped and numerous trees, power lines, and traffic signals were downed.||Damage from the storms was estimated at $40,000. A surface boundary north of the area triggered a cluster of strong and severe thunderstorms which moved south and swept across Lake Okeechobee and across the southwest coast into the Gulf of Mexico. Event Narrative: Numerous reports of tree branches and trees were blown down across the Naples, Golden Gate Estates, and Immokalee areas. Power lines reported down throughout Naples metro. Rainfall amounts between 2.5 and 4 inches have also been reported. A wind gust of 51 knots was measured at Golden Gate fire station 71. A wind gust of 52 knots was measured at Golden Gate fire station 70. A high wind gust was measured on roof of collier county emergency operations center. The approximate height of instrument is 60 feet above ground. Surface winds were likely in 70-80 mph range.||Damage to the property at the EOC was limited to a light pole falling and crashing through a fence. A wind gust of 50 knots was measured at the Hamilton Harbor yacht club in Naples. One and a half to two feet in diameter pines trees were reported down in the Immokalee area. Trees were also blown down and onto trailers and a car causing damage. Winds were estimated at 60-70 mph winds with 2 inch branches broken off many trees."
